policy,seed,mode,previous_success,success,first_lifted,distractor_lifted_ever,first_distractor_lift_action,target_lift_m,distractor_lift_m,distractor_peak_lift_m,video
lingbot_vla,100051,decal:dog,0,0,,False,,0.0,2.384185791015625e-07,0.019995450973510742,lingbot_vla/attribute_select/attribute_select_ep100051_0.mp4
lingbot_vla,100052,shape:block,0,0,,False,,0.0,0.005880117416381836,0.007986068725585938,lingbot_vla/attribute_select/attribute_select_ep100052_0.mp4
lingbot_vla,100053,shape:bar,1,1,target,False,,0.05029618740081787,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100053_1.mp4
lingbot_vla,100054,size:big,0,0,distractor,True,79,7.152557373046875e-07,1.1920928955078125e-07,0.08910566568374634,lingbot_vla/attribute_select/attribute_select_ep100054_0.mp4
lingbot_vla,100055,size:small,1,1,target,False,,0.050031065940856934,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100055_1.mp4
lingbot_vla,100064,color:red,1,1,target,False,,0.05008333921432495,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100064_1.mp4
lingbot_vla,100065,color:blue,1,0,distractor,True,81,-1.1920928955078125e-07,0.006865024566650391,0.08268743753433228,lingbot_vla/attribute_select/attribute_select_ep100065_0.mp4
lingbot_vla,100066,decal:cat,1,1,target,False,,0.050019800662994385,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100066_1.mp4
lingbot_vla,100067,decal:dog,0,0,distractor,True,80,-5.960464477539063e-08,5.960464477539063e-08,0.09146302938461304,lingbot_vla/attribute_select/attribute_select_ep100067_0.mp4
lingbot_vla,100068,shape:block,0,0,distractor,True,81,0.0,0.022032618522644043,0.09160405397415161,lingbot_vla/attribute_select/attribute_select_ep100068_0.mp4
lingbot_vla,100069,shape:bar,1,1,target,False,,0.05004572868347168,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100069_1.mp4
lingbot_vla,100070,size:big,0,0,distractor,True,81,0.0,-1.1920928955078125e-07,0.09449076652526855,lingbot_vla/attribute_select/attribute_select_ep100070_0.mp4
lingbot_vla,100071,size:small,1,1,target,False,,0.05017572641372681,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100071_1.mp4
lingbot_vla,100072,color:red,1,1,target,False,,0.050163984298706055,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100072_1.mp4
lingbot_vla,100073,color:blue,0,0,distractor,True,80,0.0,0.07545822858810425,0.09056466817855835,lingbot_vla/attribute_select/attribute_select_ep100073_0.mp4
lingbot_vla,100074,decal:cat,0,0,distractor,True,80,-6.556510925292969e-07,-1.1920928955078125e-07,0.09483975172042847,lingbot_vla/attribute_select/attribute_select_ep100074_0.mp4
lingbot_vla,100075,decal:dog,1,1,target,False,,0.050103962421417236,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100075_1.mp4
lingbot_vla,100076,shape:block,0,0,distractor,True,81,0.0,0.04617941379547119,0.10355323553085327,lingbot_vla/attribute_select/attribute_select_ep100076_0.mp4
lingbot_vla,100077,shape:bar,1,1,target,False,,0.0500490665435791,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100077_1.mp4
lingbot_vla,100078,size:big,0,0,distractor,True,81,0.0,5.960464477539063e-08,0.09196192026138306,lingbot_vla/attribute_select/attribute_select_ep100078_0.mp4
lingbot_vla,100079,size:small,1,1,target,False,,0.05003386735916138,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100079_1.mp4
lingbot_vla,100080,color:red,1,1,target,False,,0.05008983612060547,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100080_1.mp4
lingbot_vla,100081,color:blue,1,0,distractor,True,80,-5.960464477539063e-08,5.960464477539063e-08,0.09467488527297974,lingbot_vla/attribute_select/attribute_select_ep100081_0.mp4
lingbot_vla,100082,decal:cat,1,1,target,False,,0.050079524517059326,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100082_1.mp4
lingbot_vla,100083,decal:dog,0,0,distractor,True,81,0.0,-5.960464477539063e-08,0.0955805778503418,lingbot_vla/attribute_select/attribute_select_ep100083_0.mp4
lingbot_vla,100084,shape:block,0,0,distractor,True,109,-5.960464477539063e-08,0.03912478685379028,0.11593437194824219,lingbot_vla/attribute_select/attribute_select_ep100084_0.mp4
lingbot_vla,100085,shape:bar,1,1,target,False,,0.050029754638671875,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100085_1.mp4
lingbot_vla,100086,size:big,1,0,distractor,True,80,0.0840836763381958,-1.1920928955078125e-07,0.0854337215423584,lingbot_vla/attribute_select/attribute_select_ep100086_0.mp4
lingbot_vla,100087,size:small,1,1,target,False,,0.050036847591400146,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100087_1.mp4
lingbot_vla,100088,color:red,1,1,target,False,,0.0501633882522583,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100088_1.mp4
lingbot_vla,100089,color:blue,0,0,distractor,True,80,0.0,-5.960464477539063e-08,0.09586364030838013,lingbot_vla/attribute_select/attribute_select_ep100089_0.mp4
lingbot_vla,100090,decal:cat,0,0,distractor,True,80,-2.384185791015625e-07,0.00021272897720336914,0.08896780014038086,lingbot_vla/attribute_select/attribute_select_ep100090_0.mp4
lingbot_vla,100091,decal:dog,1,1,target,False,,0.05013406276702881,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100091_1.mp4
lingbot_vla,100092,shape:block,0,0,,False,,0.0,0.014875948429107666,0.038823068141937256,lingbot_vla/attribute_select/attribute_select_ep100092_0.mp4
lingbot_vla,100093,shape:bar,0,0,,False,,0.015387952327728271,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100093_0.mp4
lingbot_vla,100094,size:big,0,0,distractor,True,79,1.1920928955078125e-07,-2.384185791015625e-07,0.09245061874389648,lingbot_vla/attribute_select/attribute_select_ep100094_0.mp4
lingbot_vla,100095,size:small,1,1,target,False,,0.05003613233566284,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100095_1.mp4
lingbot_vla,100096,color:red,1,1,target,False,,0.05014634132385254,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100096_1.mp4
lingbot_vla,100097,color:blue,1,0,distractor,True,82,5.960464477539063e-08,-1.1920928955078125e-07,0.09283143281936646,lingbot_vla/attribute_select/attribute_select_ep100097_0.mp4
lingbot_vla,100098,decal:cat,1,1,target,False,,0.05013161897659302,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100098_1.mp4
lingbot_vla,100099,decal:dog,1,1,target,False,,0.05017894506454468,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100099_1.mp4
lingbot_vla,100100,shape:block,1,1,target,False,,0.050182044506073,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100100_1.mp4
lingbot_vla,100101,shape:bar,0,0,distractor,True,79,-5.960464477539063e-08,0.09133404493331909,0.11368715763092041,lingbot_vla/attribute_select/attribute_select_ep100101_0.mp4
lingbot_vla,100102,size:big,0,0,distractor,True,80,5.960464477539063e-08,5.960464477539063e-08,0.08348619937896729,lingbot_vla/attribute_select/attribute_select_ep100102_0.mp4
lingbot_vla,100103,size:small,1,1,target,False,,0.050009071826934814,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100103_1.mp4
lingbot_vla,100104,color:red,1,1,target,False,,0.050048828125,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100104_1.mp4
lingbot_vla,100105,color:blue,1,0,distractor,True,80,0.05999636650085449,1.2516975402832031e-06,0.07418179512023926,lingbot_vla/attribute_select/attribute_select_ep100105_0.mp4
lingbot_vla,100106,decal:cat,0,0,distractor,True,81,0.0,0.0035088658332824707,0.0788758397102356,lingbot_vla/attribute_select/attribute_select_ep100106_0.mp4
lingbot_vla,100107,decal:dog,1,1,target,False,,0.050248920917510986,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100107_1.mp4
lingbot_vla,100108,shape:block,1,1,target,False,,0.050006985664367676,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100108_1.mp4
lingbot_vla,100109,shape:bar,0,0,distractor,True,81,0.0,0.007355093955993652,0.08936125040054321,lingbot_vla/attribute_select/attribute_select_ep100109_0.mp4
lingbot_vla,100110,size:big,0,0,distractor,True,80,0.0,-1.1920928955078125e-07,0.09674108028411865,lingbot_vla/attribute_select/attribute_select_ep100110_0.mp4
lingbot_vla,100111,size:small,1,1,target,False,,0.0500643253326416,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100111_1.mp4
lingbot_vla,100112,color:red,1,0,distractor,True,81,-5.960464477539063e-08,0.0002695918083190918,0.08733844757080078,lingbot_vla/attribute_select/attribute_select_ep100112_0.mp4
lingbot_vla,100113,color:blue,1,1,target,False,,0.050031960010528564,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100113_1.mp4
lingbot_vla,100114,decal:cat,1,1,target,False,,0.05002325773239136,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100114_1.mp4
lingbot_vla,100115,decal:dog,0,0,distractor,True,80,-1.7881393432617188e-07,-1.1920928955078125e-07,0.10057234764099121,lingbot_vla/attribute_select/attribute_select_ep100115_0.mp4
lingbot_vla,100116,shape:block,1,1,target,False,,0.05000758171081543,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100116_1.mp4
lingbot_vla,100117,shape:bar,0,0,distractor,True,81,0.0,0.014293909072875977,0.10743623971939087,lingbot_vla/attribute_select/attribute_select_ep100117_0.mp4
lingbot_vla,100118,size:big,0,0,distractor,True,81,6.556510925292969e-07,-1.7881393432617188e-07,0.08592784404754639,lingbot_vla/attribute_select/attribute_select_ep100118_0.mp4
lingbot_vla,100119,size:small,1,1,target,False,,0.05011439323425293,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100119_1.mp4
lingbot_vla,100120,color:red,1,0,distractor,True,81,-5.960464477539063e-08,0.000225067138671875,0.09034222364425659,lingbot_vla/attribute_select/attribute_select_ep100120_0.mp4
lingbot_vla,100121,color:blue,1,1,target,False,,0.05012714862823486,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100121_1.mp4
lingbot_vla,100122,decal:cat,0,0,distractor,True,80,-5.960464477539063e-08,0.000853121280670166,0.08885979652404785,lingbot_vla/attribute_select/attribute_select_ep100122_0.mp4
lingbot_vla,100123,decal:dog,1,1,target,False,,0.05002748966217041,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100123_1.mp4
lingbot_vla,100124,shape:block,0,0,,False,,0.0,0.0,0.01568847894668579,lingbot_vla/attribute_select/attribute_select_ep100124_0.mp4
lingbot_vla,100125,shape:bar,1,1,target,False,,0.050020813941955566,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100125_1.mp4
lingbot_vla,100126,size:big,0,0,distractor,True,80,0.0,0.0,0.09256792068481445,lingbot_vla/attribute_select/attribute_select_ep100126_0.mp4
lingbot_vla,100127,size:small,1,1,target,False,,0.050177693367004395,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100127_1.mp4
lingbot_vla,100128,color:red,1,0,distractor,True,81,0.07566869258880615,5.960464477539063e-08,0.08670055866241455,lingbot_vla/attribute_select/attribute_select_ep100128_0.mp4
lingbot_vla,100129,color:blue,1,1,target,False,,0.05003190040588379,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100129_1.mp4
lingbot_vla,100130,decal:cat,1,1,target,False,,0.05020958185195923,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100130_1.mp4
lingbot_vla,100131,decal:dog,0,0,distractor,True,80,0.0,0.0,0.0971987247467041,lingbot_vla/attribute_select/attribute_select_ep100131_0.mp4
lingbot_vla,100132,shape:block,1,1,target,False,,0.05000382661819458,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100132_1.mp4
lingbot_vla,100133,shape:bar,0,0,distractor,True,80,0.0,0.0033712387084960938,0.11051040887832642,lingbot_vla/attribute_select/attribute_select_ep100133_0.mp4
lingbot_vla,100134,size:big,0,0,distractor,True,81,0.0,0.03384387493133545,0.08230304718017578,lingbot_vla/attribute_select/attribute_select_ep100134_0.mp4
lingbot_vla,100135,size:small,1,1,target,False,,0.0501062273979187,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100135_1.mp4
lingbot_vla,100144,color:red,1,0,distractor,True,81,0.06651949882507324,-1.7881393432617188e-07,0.08170020580291748,lingbot_vla/attribute_select/attribute_select_ep100144_0.mp4
lingbot_vla,100145,color:blue,1,1,target,False,,0.05007213354110718,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100145_1.mp4
lingbot_vla,100146,decal:cat,0,0,distractor,True,80,5.960464477539063e-08,0.0001087188720703125,0.0903279185295105,lingbot_vla/attribute_select/attribute_select_ep100146_0.mp4
lingbot_vla,100147,decal:dog,1,1,target,False,,0.05014246702194214,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100147_1.mp4
lingbot_vla,100148,shape:block,0,0,distractor,True,82,0.0,0.034451186656951904,0.1004592776298523,lingbot_vla/attribute_select/attribute_select_ep100148_0.mp4
lingbot_vla,100149,shape:bar,0,0,,False,,0.015879333019256592,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100149_0.mp4
lingbot_vla,100150,size:big,0,0,distractor,True,80,-1.1920928955078125e-07,4.035234451293945e-05,0.09374910593032837,lingbot_vla/attribute_select/attribute_select_ep100150_0.mp4
lingbot_vla,100151,size:small,1,1,target,False,,0.05003315210342407,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100151_1.mp4
lingbot_vla,100152,color:red,0,0,distractor,True,81,0.0,0.15379983186721802,0.15380287170410156,lingbot_vla/attribute_select/attribute_select_ep100152_0.mp4
lingbot_vla,100153,color:blue,1,1,target,False,,0.05014479160308838,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100153_1.mp4
lingbot_vla,100154,decal:cat,1,1,target,False,,0.050018370151519775,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100154_1.mp4
lingbot_vla,100155,decal:dog,0,0,distractor,True,81,0.0,1.7881393432617188e-07,0.09367305040359497,lingbot_vla/attribute_select/attribute_select_ep100155_0.mp4
lingbot_vla,100156,shape:block,0,0,distractor,True,80,0.0,0.09450650215148926,0.10757672786712646,lingbot_vla/attribute_select/attribute_select_ep100156_0.mp4
lingbot_vla,100157,shape:bar,1,1,target,False,,0.050009727478027344,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100157_1.mp4
lingbot_vla,100158,size:big,0,0,distractor,True,80,7.152557373046875e-07,-3.5762786865234375e-07,0.0903540849685669,lingbot_vla/attribute_select/attribute_select_ep100158_0.mp4
lingbot_vla,100159,size:small,1,1,target,False,,0.05005455017089844,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100159_1.mp4
lingbot_vla,100160,color:red,0,0,distractor,True,82,0.0,-2.980232238769531e-07,0.08332943916320801,lingbot_vla/attribute_select/attribute_select_ep100160_0.mp4
lingbot_vla,100161,color:blue,1,1,target,False,,0.05000978708267212,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100161_1.mp4
lingbot_vla,100162,decal:cat,1,1,target,False,,0.05022627115249634,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100162_1.mp4
lingbot_vla,100163,decal:dog,0,0,distractor,True,81,0.0,4.76837158203125e-07,0.09850150346755981,lingbot_vla/attribute_select/attribute_select_ep100163_0.mp4
lingbot_vla,100164,shape:block,0,0,,False,,0.0,0.010692417621612549,0.014636397361755371,lingbot_vla/attribute_select/attribute_select_ep100164_0.mp4
lingbot_vla,100165,shape:bar,0,0,,False,,0.013548970222473145,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100165_0.mp4
lingbot_vla,100166,size:big,0,0,distractor,True,82,0.0,0.057212114334106445,0.08766156435012817,lingbot_vla/attribute_select/attribute_select_ep100166_0.mp4
lingbot_vla,100167,size:small,1,1,target,False,,0.050002217292785645,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100167_1.mp4
lingbot_vla,100168,color:red,1,1,target,False,,0.05011707544326782,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100168_1.mp4
lingbot_vla,100169,color:blue,1,0,distractor,True,80,1.1920928955078125e-07,-1.7881393432617188e-07,0.08555912971496582,lingbot_vla/attribute_select/attribute_select_ep100169_0.mp4
lingbot_vla,100170,decal:cat,1,1,target,False,,0.05011779069900513,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100170_1.mp4
lingbot_vla,100171,decal:dog,0,0,distractor,True,80,1.1920928955078125e-07,5.960464477539063e-08,0.09767121076583862,lingbot_vla/attribute_select/attribute_select_ep100171_0.mp4
lingbot_vla,100172,shape:block,0,0,,False,,0.0,0.011622786521911621,0.03919637203216553,lingbot_vla/attribute_select/attribute_select_ep100172_0.mp4
lingbot_vla,100173,shape:bar,1,1,target,False,,0.050166964530944824,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100173_1.mp4
lingbot_vla,100174,size:big,0,0,distractor,True,80,-1.1920928955078125e-07,1.1920928955078125e-07,0.08893829584121704,lingbot_vla/attribute_select/attribute_select_ep100174_0.mp4
lingbot_vla,100175,size:small,1,1,target,False,,0.05005753040313721,0.0,0.0,lingbot_vla/attribute_select/attribute_select_ep100175_1.mp4
vlact,100000,color:red,1,1,target,False,,0.050023555755615234,0.0,0.0,vlact/attribute_select/attribute_select_ep100000_1.mp4
vlact,100001,color:blue,1,1,target,False,,0.05004948377609253,0.0,0.0,vlact/attribute_select/attribute_select_ep100001_1.mp4
vlact,100002,decal:cat,1,0,distractor,True,70,0.007880985736846924,0.0008312463760375977,0.08718466758728027,vlact/attribute_select/attribute_select_ep100002_0.mp4
vlact,100003,decal:dog,1,1,target,False,,0.05014503002166748,0.0,0.0,vlact/attribute_select/attribute_select_ep100003_1.mp4
vlact,100004,shape:block,1,1,target,False,,0.0501975417137146,0.0,0.0,vlact/attribute_select/attribute_select_ep100004_1.mp4
vlact,100005,shape:bar,1,1,target,False,,0.0500025749206543,0.0,0.0,vlact/attribute_select/attribute_select_ep100005_1.mp4
vlact,100006,size:big,0,0,distractor,True,73,7.748603820800781e-07,2.980232238769531e-07,0.09149450063705444,vlact/attribute_select/attribute_select_ep100006_0.mp4
vlact,100007,size:small,1,1,target,False,,0.05012136697769165,0.0,0.0,vlact/attribute_select/attribute_select_ep100007_1.mp4
vlact,100008,color:red,1,1,target,False,,0.050163984298706055,0.0,0.0,vlact/attribute_select/attribute_select_ep100008_1.mp4
vlact,100009,color:blue,1,1,target,False,,0.05006515979766846,0.0,0.0,vlact/attribute_select/attribute_select_ep100009_1.mp4
vlact,100010,decal:cat,1,1,target,False,,0.05000436305999756,0.0,0.0,vlact/attribute_select/attribute_select_ep100010_1.mp4
vlact,100011,decal:dog,0,0,distractor,True,71,0.0,0.0,0.09508019685745239,vlact/attribute_select/attribute_select_ep100011_0.mp4
vlact,100012,shape:block,0,0,distractor,True,75,0.0,-5.960464477539062e-07,0.10361987352371216,vlact/attribute_select/attribute_select_ep100012_0.mp4
vlact,100013,shape:bar,1,1,target,False,,0.05002409219741821,0.0,0.0,vlact/attribute_select/attribute_select_ep100013_1.mp4
vlact,100014,size:big,1,0,distractor,True,72,-5.960464477539063e-08,-1.1920928955078125e-07,0.09036260843276978,vlact/attribute_select/attribute_select_ep100014_0.mp4
vlact,100015,size:small,1,1,target,False,,0.050086259841918945,0.0,0.0,vlact/attribute_select/attribute_select_ep100015_1.mp4
vlact,100016,color:red,1,1,target,False,,0.050167858600616455,0.0,0.0,vlact/attribute_select/attribute_select_ep100016_1.mp4
vlact,100017,color:blue,1,0,distractor,True,75,5.960464477539063e-08,1.7881393432617188e-07,0.09389293193817139,vlact/attribute_select/attribute_select_ep100017_0.mp4
vlact,100018,decal:cat,1,1,target,False,,0.05015456676483154,0.0,0.0,vlact/attribute_select/attribute_select_ep100018_1.mp4
vlact,100019,decal:dog,1,1,target,False,,0.05001431703567505,0.0,0.0,vlact/attribute_select/attribute_select_ep100019_1.mp4
vlact,100020,shape:block,1,1,target,False,,0.050128400325775146,0.0,0.0,vlact/attribute_select/attribute_select_ep100020_1.mp4
vlact,100021,shape:bar,1,0,distractor,True,76,0.16805124282836914,0.18075329065322876,0.19601142406463623,vlact/attribute_select/attribute_select_ep100021_0.mp4
vlact,100022,size:big,0,0,distractor,True,72,0.0015361905097961426,5.960464477539063e-08,0.08958077430725098,vlact/attribute_select/attribute_select_ep100022_0.mp4
vlact,100023,size:small,1,1,target,False,,0.05010807514190674,0.0,0.0,vlact/attribute_select/attribute_select_ep100023_1.mp4
vlact,100024,color:red,1,1,target,False,,0.050181686878204346,0.0,0.0,vlact/attribute_select/attribute_select_ep100024_1.mp4
vlact,100025,color:blue,0,0,,False,,-2.384185791015625e-07,0.0,0.0,vlact/attribute_select/attribute_select_ep100025_0.mp4
vlact,100026,decal:cat,1,1,target,False,,0.05004149675369263,0.0,0.0,vlact/attribute_select/attribute_select_ep100026_1.mp4
vlact,100027,decal:dog,0,0,distractor,True,70,0.0,0.0899277925491333,0.0962488055229187,vlact/attribute_select/attribute_select_ep100027_0.mp4
vlact,100028,shape:block,0,0,distractor,True,95,2.384185791015625e-07,0.22113031148910522,0.22344177961349487,vlact/attribute_select/attribute_select_ep100028_0.mp4
vlact,100029,shape:bar,1,1,target,False,,0.05008918046951294,0.0,0.0,vlact/attribute_select/attribute_select_ep100029_1.mp4
vlact,100030,size:big,1,0,distractor,True,72,0.01355600357055664,0.0,0.08443516492843628,vlact/attribute_select/attribute_select_ep100030_0.mp4
vlact,100031,size:small,1,1,target,False,,0.050129592418670654,0.0,0.0,vlact/attribute_select/attribute_select_ep100031_1.mp4
vlact,100032,color:red,1,1,target,False,,0.05008339881896973,0.0,0.0,vlact/attribute_select/attribute_select_ep100032_1.mp4
vlact,100033,color:blue,1,1,target,False,,0.05006366968154907,0.0,0.0,vlact/attribute_select/attribute_select_ep100033_1.mp4
vlact,100034,decal:cat,1,1,target,False,,0.05002015829086304,0.0,0.0,vlact/attribute_select/attribute_select_ep100034_1.mp4
vlact,100035,decal:dog,1,1,target,False,,0.05000472068786621,0.0,0.0,vlact/attribute_select/attribute_select_ep100035_1.mp4
vlact,100036,shape:block,1,1,target,False,,0.050013184547424316,0.0,0.0,vlact/attribute_select/attribute_select_ep100036_1.mp4
vlact,100037,shape:bar,1,0,distractor,True,75,0.15098750591278076,0.15801358222961426,0.16102677583694458,vlact/attribute_select/attribute_select_ep100037_0.mp4
vlact,100038,size:big,0,0,distractor,True,72,0.0,-2.384185791015625e-07,0.08597266674041748,vlact/attribute_select/attribute_select_ep100038_0.mp4
vlact,100039,size:small,1,1,target,False,,0.050121963024139404,0.0,0.0,vlact/attribute_select/attribute_select_ep100039_1.mp4
vlact,100040,color:red,1,1,target,False,,0.050029098987579346,0.0,0.0,vlact/attribute_select/attribute_select_ep100040_1.mp4
vlact,100041,color:blue,1,1,target,False,,0.05007338523864746,0.0,0.0,vlact/attribute_select/attribute_select_ep100041_1.mp4
vlact,100042,decal:cat,1,1,target,False,,0.05006366968154907,0.0,0.0,vlact/attribute_select/attribute_select_ep100042_1.mp4
vlact,100043,decal:dog,0,0,distractor,True,73,0.0,0.00029206275939941406,0.2041112184524536,vlact/attribute_select/attribute_select_ep100043_0.mp4
vlact,100044,shape:block,1,1,target,False,,0.050022125244140625,0.0,0.0,vlact/attribute_select/attribute_select_ep100044_1.mp4
vlact,100045,shape:bar,1,0,distractor,True,75,0.16848158836364746,0.16317349672317505,0.16879308223724365,vlact/attribute_select/attribute_select_ep100045_0.mp4
vlact,100046,size:big,1,0,distractor,True,72,7.152557373046875e-07,-4.172325134277344e-07,0.09741294384002686,vlact/attribute_select/attribute_select_ep100046_0.mp4
vlact,100047,size:small,1,1,target,False,,0.050010859966278076,0.0,0.0,vlact/attribute_select/attribute_select_ep100047_1.mp4
vlact,100048,color:red,1,1,target,False,,0.050092220306396484,0.0,0.0,vlact/attribute_select/attribute_select_ep100048_1.mp4
vlact,100049,color:blue,1,1,target,False,,0.05001288652420044,0.0,0.0,vlact/attribute_select/attribute_select_ep100049_1.mp4
vlact,100050,decal:cat,1,1,target,False,,0.05016827583312988,0.0,0.0,vlact/attribute_select/attribute_select_ep100050_1.mp4
vlact,100051,decal:dog,1,0,distractor,True,73,0.054821670055389404,0.00026404857635498047,0.09429138898849487,vlact/attribute_select/attribute_select_ep100051_0.mp4
vlact,100052,shape:block,1,1,target,False,,0.05005466938018799,0.0,0.0,vlact/attribute_select/attribute_select_ep100052_1.mp4
vlact,100053,shape:bar,1,1,target,False,,0.05007922649383545,0.0,0.0,vlact/attribute_select/attribute_select_ep100053_1.mp4
vlact,100054,size:big,0,0,distractor,True,72,7.748603820800781e-07,1.1920928955078125e-07,0.08208703994750977,vlact/attribute_select/attribute_select_ep100054_0.mp4
vlact,100055,size:small,1,1,target,False,,0.050103843212127686,0.0,0.0,vlact/attribute_select/attribute_select_ep100055_1.mp4
vlact,100064,color:red,1,1,target,False,,0.05003046989440918,0.0,0.0,vlact/attribute_select/attribute_select_ep100064_1.mp4
vlact,100065,color:blue,1,0,distractor,True,75,0.05999666452407837,5.960464477539063e-08,0.0904725193977356,vlact/attribute_select/attribute_select_ep100065_0.mp4
vlact,100066,decal:cat,1,1,target,False,,0.05005747079849243,0.0,0.0,vlact/attribute_select/attribute_select_ep100066_1.mp4
vlact,100067,decal:dog,0,0,distractor,True,70,0.0,0.11864346265792847,0.12186932563781738,vlact/attribute_select/attribute_select_ep100067_0.mp4
vlact,100068,shape:block,1,1,target,False,,0.05010795593261719,0.0,0.0,vlact/attribute_select/attribute_select_ep100068_1.mp4
vlact,100069,shape:bar,1,1,target,False,,0.05005192756652832,1.7881393432617188e-07,0.013996422290802002,vlact/attribute_select/attribute_select_ep100069_1.mp4
vlact,100070,size:big,1,0,distractor,True,72,0.08038318157196045,-4.172325134277344e-07,0.09139317274093628,vlact/attribute_select/attribute_select_ep100070_0.mp4
vlact,100071,size:small,1,1,target,False,,0.050167858600616455,0.0,0.0,vlact/attribute_select/attribute_select_ep100071_1.mp4
vlact,100072,color:red,1,1,target,False,,0.05001002550125122,0.0,0.0,vlact/attribute_select/attribute_select_ep100072_1.mp4
vlact,100073,color:blue,1,1,target,False,,0.05014324188232422,0.0,0.0,vlact/attribute_select/attribute_select_ep100073_1.mp4
vlact,100074,decal:cat,1,1,target,False,,0.05005878210067749,0.0,0.0,vlact/attribute_select/attribute_select_ep100074_1.mp4
vlact,100075,decal:dog,1,1,target,False,,0.05002903938293457,0.00045871734619140625,0.010164916515350342,vlact/attribute_select/attribute_select_ep100075_1.mp4
vlact,100076,shape:block,0,0,distractor,True,72,0.0,-1.1920928955078125e-07,0.09951627254486084,vlact/attribute_select/attribute_select_ep100076_0.mp4
vlact,100077,shape:bar,1,1,target,False,,0.05000662803649902,0.0,0.0,vlact/attribute_select/attribute_select_ep100077_1.mp4
vlact,100078,size:big,0,0,distractor,True,72,0.0,-5.960464477539063e-08,0.09149712324142456,vlact/attribute_select/attribute_select_ep100078_0.mp4
vlact,100079,size:small,1,1,target,False,,0.050038158893585205,0.0,0.0,vlact/attribute_select/attribute_select_ep100079_1.mp4
vlact,100080,color:red,1,1,target,False,,0.05011957883834839,0.0,0.0,vlact/attribute_select/attribute_select_ep100080_1.mp4
vlact,100081,color:blue,1,1,target,False,,0.0500946044921875,0.0,0.0,vlact/attribute_select/attribute_select_ep100081_1.mp4
vlact,100082,decal:cat,0,0,distractor,True,76,0.0,0.06564289331436157,0.08855903148651123,vlact/attribute_select/attribute_select_ep100082_0.mp4
vlact,100083,decal:dog,1,1,target,False,,0.05008423328399658,0.0,0.0,vlact/attribute_select/attribute_select_ep100083_1.mp4
